roll,pitch,yaw,GyroX,GyroY,GyroZ,x_acc,y_acc,z_acc,latitude,longitude,altitude,north_vel,east_vel,ground_vel,ins_status,modestatus,system_ms
-0.534784,-1.094112,1.262274,0.183105,0.146484,0.009155,7.323310,-4.989744,3.968137,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988787705
-0.534784,-1.094303,1.262274,-0.164795,-0.274658,0.109863,7.552723,-4.928806,3.806831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988787715
-0.534784,-1.094303,1.262274,-0.256348,0.091553,-0.302124,7.466693,-5.065021,3.939460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988787725
-0.534784,-1.094303,1.262274,0.256348,0.247192,0.219727,7.341233,-4.996913,3.946630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988787735
-0.534784,-1.094112,1.262274,-0.201416,-0.439453,0.164795,7.513293,-4.907299,3.831923,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988787745
-0.534784,-1.094303,1.262274,-0.238037,0.082397,-0.320435,7.459524,-5.068605,3.978891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988787755
-0.534784,-1.094303,1.262274,0.228882,0.192261,0.192261,7.366325,-4.982575,3.928707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988787765
-0.534784,-1.094303,1.262274,-0.119019,-0.466919,0.119019,7.538385,-4.925222,3.778154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988787775
-0.534784,-1.094303,1.262274,-0.311279,-0.018311,-0.357056,7.455940,-5.054267,3.932291,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988787785
-0.534784,-1.094303,1.262274,0.192261,0.164795,0.109863,7.355571,-4.989744,3.950214,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988787795
-0.534976,-1.094303,1.262274,-0.091553,-0.357056,0.155640,7.524047,-4.914468,3.803246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988787805
-0.534976,-1.094303,1.262274,-0.347900,0.045776,-0.366211,7.455940,-5.065021,3.939460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988787815
-0.534784,-1.094303,1.262274,0.228882,0.128174,0.155640,7.366325,-4.993329,3.982475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988787825
-0.534976,-1.094303,1.262274,-0.109863,-0.347900,0.036621,7.477447,-4.910883,3.799662,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988787835
-0.534784,-1.094495,1.262274,-0.256348,-0.100708,-0.384521,7.445186,-5.047098,3.921537,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988787845
-0.534784,-1.094303,1.262274,0.228882,0.073242,0.082397,7.326895,-5.007667,3.946630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988787855
-0.534976,-1.094303,1.262274,-0.073242,-0.329590,0.238037,7.524047,-4.925222,3.803246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988787865
-0.534976,-1.094495,1.262274,-0.192261,0.091553,-0.292969,7.459524,-5.043513,3.932291,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988787875
-0.534784,-1.094303,1.262274,0.256348,0.292969,0.192261,7.308972,-4.993329,4.000398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988787885
-0.534976,-1.094495,1.262274,-0.045776,-0.375366,0.000000,7.527631,-4.918052,3.821169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988787895
-0.534976,-1.094495,1.262274,-0.219727,-0.073242,-0.338745,7.463109,-5.054267,3.946630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988787905
-0.534784,-1.094495,1.262274,0.009155,0.082397,0.054932,7.330479,-4.993329,3.960968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988787915
-0.534976,-1.094495,1.262274,-0.137329,-0.421143,0.192261,7.538385,-4.914468,3.821169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988787925
-0.534976,-1.094495,1.262083,-0.210571,0.137329,-0.320435,7.434432,-5.043513,3.943045,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988787935
-0.534976,-1.094495,1.262083,0.109863,0.192261,0.082397,7.337648,-4.996913,3.971722,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988787945
-0.534976,-1.094495,1.262274,-0.128174,-0.430298,0.146484,7.498955,-4.903714,3.814000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988787955
-0.534976,-1.094687,1.262083,-0.219727,0.036621,-0.329590,7.470278,-5.061436,3.928707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988787965
-0.534976,-1.094495,1.262083,0.183105,0.219727,0.128174,7.334064,-4.986160,3.932291,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988787975
-0.534976,-1.094495,1.262274,-0.192261,-0.421143,0.164795,7.477447,-4.932391,3.828338,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988787985
-0.534976,-1.094495,1.262083,-0.183105,0.109863,-0.265503,7.441601,-5.054267,3.946630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988787995
-0.534976,-1.094495,1.262083,0.247192,0.164795,0.183105,7.326895,-4.996913,3.960968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788005
-0.534976,-1.094495,1.262274,-0.155640,-0.411987,0.155640,7.491786,-4.921637,3.806831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788015
-0.534976,-1.094687,1.262083,-0.329590,-0.109863,-0.311279,7.455940,-5.047098,3.910784,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788025
-0.534976,-1.094495,1.262274,0.201416,0.192261,0.064087,7.337648,-4.993329,3.975306,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788035
-0.534976,-1.094495,1.262274,0.000000,-0.384521,0.164795,7.477447,-4.914468,3.806831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788045
-0.534976,-1.094495,1.262274,-0.137329,0.100708,-0.357056,7.466693,-5.047098,3.907199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788055
-0.534976,-1.094495,1.262274,0.137329,0.210571,0.036621,7.326895,-5.004083,3.968137,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788065
-0.534976,-1.094495,1.262274,-0.146484,-0.384521,0.119019,7.516878,-4.910883,3.817584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788075
-0.534976,-1.094495,1.262274,-0.329590,-0.027466,-0.366211,7.463109,-5.047098,3.914368,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788085
-0.534976,-1.094495,1.262274,0.064087,0.192261,-0.027466,7.280295,-4.986160,3.953799,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788095
-0.534976,-1.094495,1.262274,-0.146484,-0.430298,0.082397,7.506124,-4.925222,3.824754,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788105
-0.534976,-1.094495,1.262274,-0.146484,-0.009155,-0.283813,7.491786,-5.054267,3.882107,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788115
-0.534976,-1.094495,1.262274,-0.192261,-0.036621,-0.311279,7.427263,-5.032759,3.932291,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788145
-0.534976,-1.094495,1.262274,0.146484,0.210571,0.018311,7.334064,-4.989744,3.964553,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788155
-0.534976,-1.094303,1.262274,-0.164795,-0.439453,0.155640,7.488201,-4.914468,3.796077,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788165
-0.534976,-1.094495,1.262274,-0.302124,-0.018311,-0.283813,7.495370,-5.043513,3.889276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788175
-0.534976,-1.094303,1.262274,0.302124,0.247192,0.173950,7.334064,-5.007667,3.946630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788185
-0.534976,-1.094303,1.262274,-0.054932,-0.366211,0.064087,7.495370,-4.918052,3.821169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788195
-0.534976,-1.094495,1.262274,-0.210571,-0.183105,-0.430298,7.459524,-5.036344,3.892861,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788205
-0.534976,-1.094303,1.262274,0.137329,0.146484,0.128174,7.326895,-5.004083,3.946630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788215
-0.534976,-1.094303,1.262274,-0.091553,-0.512695,0.201416,7.509708,-4.925222,3.785323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788225
-0.534976,-1.094303,1.262274,-0.338745,0.000000,-0.476074,7.470278,-5.047098,3.874938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788235
-0.534976,-1.094303,1.262274,0.219727,0.155640,-0.109863,7.283879,-5.007667,3.957383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788245
-0.534976,-1.094303,1.262274,-0.146484,-0.430298,0.128174,7.502539,-4.914468,3.803246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788255
-0.534976,-1.094495,1.262274,-0.292969,-0.210571,-0.256348,7.513293,-5.025590,3.878522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788265
-0.534976,-1.094303,1.262274,0.146484,0.128174,0.036621,7.330479,-5.007667,3.964553,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788275
-0.534976,-1.094303,1.262274,-0.100708,-0.485229,0.210571,7.495370,-4.918052,3.817584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788285
-0.534976,-1.094495,1.262274,-0.164795,-0.018311,-0.247192,7.466693,-5.029175,3.874938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788295
-0.534976,-1.094303,1.262274,0.192261,0.201416,0.073242,7.308972,-4.989744,3.964553,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788305
-0.534976,-1.094303,1.262274,-0.091553,-0.503540,0.247192,7.513293,-4.914468,3.810415,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788315
-0.534976,-1.094495,1.262274,-0.320435,-0.009155,-0.347900,7.498955,-5.032759,3.896445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788325
-0.534976,-1.094303,1.262274,0.146484,0.192261,-0.045776,7.305387,-4.989744,3.953799,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788335
-0.534976,-1.094303,1.262274,-0.119019,-0.677490,0.201416,7.463109,-4.910883,3.839092,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788345
-0.534976,-1.094495,1.262274,-0.357056,0.000000,-0.265503,7.463109,-5.029175,3.907199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788355
-0.534976,-1.094495,1.262274,0.137329,0.201416,0.036621,7.341233,-5.004083,3.943045,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788365
-0.534976,-1.094495,1.262274,-0.247192,-0.631714,0.283813,7.477447,-4.903714,3.760231,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788375
-0.534976,-1.094495,1.262274,-0.347900,-0.210571,-0.357056,7.448770,-5.018421,3.860600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788385
-0.534976,-1.094495,1.262274,0.219727,0.265503,0.082397,7.348402,-4.996913,3.932291,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788395
-0.534976,-1.094495,1.262274,-0.018311,-0.201416,0.256348,7.488201,-4.918052,3.781739,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788405
-0.534976,-1.094495,1.262274,-0.228882,0.100708,-0.283813,7.502539,-5.029175,3.885692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788415
-0.534976,-1.094495,1.262274,0.091553,0.119019,0.000000,7.298218,-5.011252,3.971722,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788425
-0.534976,-1.094495,1.262274,-0.210571,-0.421143,0.146484,7.484616,-4.910883,3.806831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788435
-0.534976,-1.094495,1.262274,-0.512695,-0.137329,-0.283813,7.463109,-5.029175,3.885692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788445
-0.534976,-1.094495,1.262274,0.091553,0.137329,0.009155,7.280295,-4.989744,3.950214,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788455
-0.534976,-1.094495,1.262274,-0.064087,-0.430298,0.192261,7.491786,-4.918052,3.763816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788465
-0.534976,-1.094495,1.262274,-0.247192,0.109863,-0.256348,7.495370,-5.029175,3.839092,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788475
-0.534976,-1.094495,1.262274,0.192261,0.183105,-0.027466,7.319725,-5.018421,3.921537,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788485
-0.534976,-1.094495,1.262274,-0.238037,-0.585938,0.173950,7.502539,-4.903714,3.799662,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788495
-0.534976,-1.094687,1.262274,-0.329590,-0.082397,-0.219727,7.491786,-5.011252,3.864184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788505
-0.534976,-1.094495,1.262274,0.146484,0.228882,0.027466,7.326895,-4.993329,3.935876,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788515
-0.534976,-1.094495,1.262274,-0.018311,-0.238037,0.228882,7.477447,-4.918052,3.799662,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788525
-0.534976,-1.094687,1.262083,-0.265503,-0.201416,-0.292969,7.477447,-5.032759,3.896445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788535
-0.534976,-1.094495,1.262083,0.073242,0.210571,0.018311,7.341233,-4.986160,3.925122,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788545
-0.534976,-1.094495,1.262274,-0.173950,-0.457764,0.100708,7.477447,-4.918052,3.770985,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788555
-0.534976,-1.094687,1.262083,-0.347900,-0.164795,-0.265503,7.463109,-5.025590,3.860600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788565
-0.534976,-1.094495,1.262083,0.128174,0.302124,0.054932,7.341233,-5.007667,3.925122,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788575
-0.534976,-1.094495,1.262274,0.000000,-0.265503,0.219727,7.459524,-4.910883,3.774569,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788585
-0.534976,-1.094687,1.262083,-0.402832,-0.256348,-0.292969,7.463109,-5.032759,3.874938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788595
-0.534976,-1.094495,1.262274,0.064087,0.137329,-0.082397,7.348402,-4.996913,3.917953,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788605
-0.534976,-1.094495,1.262274,-0.164795,-0.411987,0.164795,7.452355,-4.921637,3.745893,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788615
-0.534976,-1.094687,1.262083,-0.366211,-0.183105,-0.292969,7.524047,-5.032759,3.846261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788625
-0.534976,-1.094495,1.262274,0.256348,0.311279,0.045776,7.291049,-5.007667,3.928707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788635
-0.534976,-1.094495,1.262274,0.027466,-0.302124,0.119019,7.473863,-4.914468,3.792492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788645
-0.534976,-1.094495,1.262274,-0.283813,-0.100708,-0.265503,7.498955,-5.004083,3.860600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788655
-0.534976,-1.094495,1.262274,0.091553,0.128174,-0.091553,7.308972,-4.989744,3.932291,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788665
-0.534976,-1.094303,1.262274,-0.091553,-0.448608,0.109863,7.495370,-4.925222,3.781739,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788675
-0.534976,-1.094495,1.262274,-0.265503,-0.119019,-0.265503,7.520462,-5.007667,3.842677,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788685
-0.534976,-1.094495,1.262274,0.283813,0.247192,0.054932,7.337648,-5.018421,3.914368,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788695
-0.534976,-1.094303,1.262274,0.018311,-0.329590,0.183105,7.466693,-4.914468,3.763816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788705
-0.534976,-1.094495,1.262274,-0.320435,-0.036621,-0.228882,7.506124,-5.036344,3.846261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788715
-0.534976,-1.094495,1.262274,0.173950,0.265503,0.000000,7.377079,-5.011252,3.896445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788725
-0.534976,-1.094303,1.262274,-0.164795,-0.457764,0.164795,7.448770,-4.907299,3.767400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788735
-0.534976,-1.094495,1.262274,-0.366211,-0.238037,-0.292969,7.498955,-5.029175,3.867769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788745
-0.534976,-1.094303,1.262274,0.238037,0.402832,0.100708,7.337648,-5.000498,3.917953,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788755
-0.534976,-1.094303,1.262274,-0.045776,-0.531006,0.173950,7.452355,-4.925222,3.767400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788765
-0.534976,-1.094495,1.262274,-0.320435,-0.292969,-0.393677,7.491786,-5.022005,3.853430,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788775
-0.534976,-1.094303,1.262274,0.064087,0.073242,-0.082397,7.366325,-4.989744,3.892861,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788785
-0.534976,-1.094303,1.262274,0.064087,-0.228882,0.274658,7.477447,-4.939560,3.731554,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788795
-0.534976,-1.094495,1.262274,-0.219727,-0.054932,-0.228882,7.513293,-5.014836,3.839092,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788805
-0.534976,-1.094303,1.262274,0.137329,0.366211,-0.009155,7.355571,-5.000498,3.925122,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788815
-0.534976,-1.094303,1.262466,-0.027466,-0.430298,0.265503,7.463109,-4.914468,3.803246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788825
-0.534976,-1.094303,1.262274,-0.357056,-0.338745,-0.302124,7.545554,-5.004083,3.874938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788835
-0.534976,-1.094303,1.262274,0.100708,0.146484,-0.054932,7.323310,-4.986160,3.910784,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788845
-0.534976,-1.094303,1.262466,-0.100708,-0.302124,0.164795,7.477447,-4.900130,3.749477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788855
-0.534976,-1.094303,1.262274,-0.302124,-0.064087,-0.292969,7.584985,-5.014836,3.817584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788865
-0.534976,-1.094303,1.262274,0.201416,0.384521,-0.091553,7.369910,-5.000498,3.900030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788875
-0.534976,-1.094303,1.262274,-0.036621,-0.366211,0.219727,7.488201,-4.914468,3.785323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788885
-0.534976,-1.094303,1.262274,-0.292969,-0.173950,-0.265503,7.506124,-5.004083,3.828338,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788895
-0.534976,-1.094303,1.262274,0.219727,0.265503,-0.073242,7.337648,-5.011252,3.882107,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788905
-0.534976,-1.094303,1.262466,-0.036621,-0.366211,0.292969,7.473863,-4.921637,3.742308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788915
-0.534976,-1.094303,1.262274,-0.265503,0.073242,-0.183105,7.563477,-5.014836,3.814000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788925
-0.534976,-1.094303,1.262274,0.238037,0.485229,-0.137329,7.377079,-5.011252,3.910784,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788935
-0.534976,-1.094303,1.262466,0.000000,-0.411987,0.064087,7.445186,-4.918052,3.788908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788945
-0.534976,-1.094303,1.262274,-0.347900,-0.183105,-0.347900,7.538385,-5.011252,3.817584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788955
-0.534976,-1.094303,1.262274,0.091553,0.283813,-0.054932,7.362740,-5.007667,3.874938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788965
-0.534976,-1.094303,1.262274,0.109863,-0.347900,0.357056,7.491786,-4.932391,3.735139,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788975
-0.534976,-1.094303,1.262274,-0.292969,-0.155640,-0.265503,7.524047,-5.025590,3.831923,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788985
-0.534976,-1.094303,1.262274,0.219727,0.411987,0.009155,7.341233,-5.018421,3.910784,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988788995
-0.534976,-1.094303,1.262274,0.054932,-0.247192,0.137329,7.488201,-4.918052,3.785323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988789005
-0.534976,-1.094303,1.262274,-0.357056,-0.283813,-0.357056,7.570646,-5.007667,3.828338,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988789015
-0.534976,-1.094303,1.262274,0.073242,0.402832,0.018311,7.366325,-4.996913,3.921537,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988789025
-0.534976,-1.094303,1.262274,0.082397,-0.320435,0.265503,7.495370,-4.939560,3.774569,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988789035
-0.534976,-1.094303,1.262274,-0.228882,-0.155640,-0.238037,7.545554,-4.993329,3.817584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988789045
-0.534976,-1.094303,1.262274,0.146484,0.311279,0.027466,7.351987,-5.007667,3.896445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988789055
-0.534976,-1.094303,1.262274,0.000000,-0.393677,0.183105,7.484616,-4.921637,3.756647,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988789065
-0.534976,-1.094303,1.262274,-0.283813,-0.192261,-0.238037,7.606492,-5.011252,3.760231,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988789075
-0.534784,-1.094303,1.262274,0.109863,0.292969,-0.045776,7.359156,-4.989744,3.889276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988789085
-0.534784,-1.094303,1.262274,0.009155,-0.302124,0.283813,7.495370,-4.932391,3.774569,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988789095
-0.534784,-1.094495,1.262274,-0.128174,-0.091553,-0.109863,7.559893,-4.996913,3.792492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988789105
-0.534784,-1.094495,1.262274,0.238037,0.485229,-0.073242,7.416509,-5.011252,3.878522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988789115
-0.534784,-1.094303,1.262274,0.109863,-0.329590,0.329590,7.459524,-4.921637,3.763816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988789125
-0.534784,-1.094495,1.262274,-0.311279,-0.247192,-0.219727,7.549139,-5.011252,3.785323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988789135
-0.534784,-1.094495,1.262274,0.265503,0.421143,-0.109863,7.409340,-5.004083,3.882107,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988789145
-0.534784,-1.094303,1.262274,0.073242,-0.173950,0.283813,7.455940,-4.932391,3.731554,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988789155
-0.534784,-1.094495,1.262274,-0.283813,-0.128174,-0.210571,7.563477,-5.007667,3.810415,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988789165
-0.534784,-1.094495,1.262274,0.119019,0.476074,-0.064087,7.373494,-5.018421,3.900030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988789175
-0.534784,-1.094303,1.262274,0.000000,-0.466919,0.192261,7.466693,-4.935975,3.781739,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988789185
-0.534784,-1.094495,1.262274,-0.411987,-0.238037,-0.283813,7.541970,-5.014836,3.828338,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988789195
-0.534784,-1.094495,1.262274,0.173950,0.329590,-0.018311,7.387832,-5.007667,3.896445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988789205
-0.534784,-1.094303,1.262274,0.000000,-0.064087,0.292969,7.488201,-4.914468,3.742308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988789215
-0.534784,-1.094495,1.262274,-0.302124,-0.192261,-0.219727,7.570646,-5.004083,3.803246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988789225
-0.534784,-1.094303,1.262274,0.164795,0.347900,-0.183105,7.359156,-5.007667,3.889276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988789235
-0.534784,-1.094303,1.262274,0.000000,-0.357056,0.137329,7.473863,-4.921637,3.745893,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988789245
-0.534784,-1.094303,1.262274,-0.302124,-0.173950,-0.155640,7.574231,-4.996913,3.760231,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988789255
-0.534784,-1.094303,1.262274,0.146484,0.393677,-0.054932,7.391417,-5.018421,3.889276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988789265
-0.534784,-1.094303,1.262274,0.201416,-0.119019,0.302124,7.473863,-4.932391,3.778154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988789275
-0.534784,-1.094303,1.262274,-0.228882,-0.164795,-0.210571,7.552723,-4.982575,3.821169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,1,315988789285
