GyroX_degps,GyroY_degps,GyroZ_degps,AccX_g,AccY_g,AccZ_g,T_deg[0],SysTime_ms
0.265602,0.120057,0.122646,-0.513630,0.747900,-0.397019,32.379150,24031.160000
0.267991,0.292466,-0.394838,-0.512336,0.762837,-0.405964,32.379150,24031.165000
-0.402176,-0.074978,-0.149512,-0.504574,0.763422,-0.384836,32.379150,24031.170000
-0.176561,-0.151935,-0.030341,-0.509391,0.776751,-0.392298,32.379150,24031.175000
-0.053376,-0.259782,0.165478,-0.515696,0.768940,-0.389564,32.366943,24031.180000
0.216666,0.017257,0.147955,-0.522673,0.762850,-0.407750,32.366943,24031.185000
0.530503,0.211061,0.005786,-0.515872,0.752945,-0.400484,32.366943,24031.190000
0.125079,0.255296,-0.316162,-0.509912,0.762270,-0.401151,32.366943,24031.195000
-0.273714,0.022949,-0.231405,-0.507398,0.764267,-0.384945,32.360840,24031.200000
-0.185728,-0.076544,-0.018898,-0.511616,0.776852,-0.388040,32.360840,24031.205000
-0.002017,-0.187293,0.298136,-0.515306,0.769159,-0.394193,32.360840,24031.210000
0.528235,0.023668,0.146162,-0.520999,0.761543,-0.405556,32.373047,24031.215000
0.359850,0.116833,-0.091583,-0.516695,0.749647,-0.399160,32.397461,24031.220000
0.379131,0.398600,-0.369088,-0.511778,0.765007,-0.402367,32.397461,24031.225000
-0.462211,-0.022731,-0.194778,-0.507729,0.760729,-0.385357,32.397461,24031.230000
-0.382169,-0.239189,0.026513,-0.511249,0.776569,-0.389658,32.373047,24031.235000
-0.117380,-0.317049,0.330712,-0.515848,0.770339,-0.390504,32.354736,24031.240000
0.394983,-0.182501,0.228133,-0.522675,0.760633,-0.407103,32.354736,24031.245000
0.434529,0.238819,0.035783,-0.515740,0.755246,-0.399830,32.354736,24031.250000
0.032256,0.233410,-0.280249,-0.510866,0.759561,-0.403415,32.348633,24031.255000
-0.230450,0.069932,-0.236357,-0.507668,0.762955,-0.385320,32.348633,24031.260000
-0.224885,-0.138939,0.073805,-0.508837,0.775893,-0.389646,32.348633,24031.265000
-0.247250,-0.382035,0.225471,-0.514500,0.765841,-0.394586,32.348633,24031.270000
0.505788,0.043589,0.128103,-0.522968,0.765512,-0.402918,32.342529,24031.275000
0.236827,0.087951,0.019710,-0.515146,0.748318,-0.402469,32.342529,24031.280000
0.377023,0.348457,-0.366113,-0.512926,0.765250,-0.400734,32.342529,24031.285000
-0.413826,-0.014357,-0.143951,-0.506464,0.763459,-0.386309,32.342529,24031.290000
-0.345985,-0.189303,-0.034127,-0.510741,0.776746,-0.390668,32.330322,24031.295000
-0.230736,-0.253909,0.237455,-0.514281,0.772404,-0.388273,32.330322,24031.300000
0.252773,-0.088358,0.251150,-0.522485,0.763149,-0.409094,32.330322,24031.305000
0.348938,0.223175,0.010435,-0.514374,0.750700,-0.399441,32.330322,24031.310000
0.252183,0.215941,-0.316208,-0.510195,0.763994,-0.401725,32.373047,24031.315000
-0.362189,0.048661,-0.286062,-0.506538,0.760988,-0.385780,32.373047,24031.320000
-0.270516,-0.158540,-0.082140,-0.510434,0.776328,-0.389475,32.373047,24031.325000
-0.049080,-0.324274,0.238659,-0.514818,0.768256,-0.393774,32.373047,24031.330000
0.512043,-0.102633,0.160521,-0.522335,0.762779,-0.406775,32.305908,24031.335000
0.223541,-0.035768,0.142281,-0.513143,0.751330,-0.399984,32.305908,24031.340000
0.286574,0.291218,-0.292135,-0.511442,0.763295,-0.400950,32.305908,24031.345000
-0.314874,-0.108910,-0.270306,-0.507169,0.764197,-0.386206,32.312012,24031.350000
-0.343303,-0.233018,-0.016496,-0.508736,0.773390,-0.389852,32.336426,24031.355000
-0.119935,-0.200521,0.295465,-0.516218,0.772432,-0.389334,32.336426,24031.360000
0.259761,-0.157894,0.213343,-0.520418,0.761644,-0.409738,32.336426,24031.365000
0.439420,0.300532,-0.060677,-0.515522,0.750727,-0.397390,32.342529,24031.370000
0.177922,0.197468,-0.332501,-0.511053,0.767074,-0.402722,32.348633,24031.375000
-0.451683,0.000585,-0.258826,-0.506350,0.763047,-0.385818,32.348633,24031.380000
-0.209534,-0.143530,-0.089548,-0.509223,0.775186,-0.386890,32.348633,24031.385000
-0.181217,-0.354894,0.226965,-0.513667,0.772899,-0.390124,32.366943,24031.390000
0.286653,0.008738,0.237210,-0.521715,0.761827,-0.406467,32.373047,24031.395000
0.303928,0.045545,-0.016764,-0.515417,0.754262,-0.401082,32.373047,24031.400000
0.395203,0.331004,-0.289720,-0.511817,0.758734,-0.406079,32.373047,24031.405000
-0.247638,0.049884,-0.350742,-0.507661,0.761026,-0.385161,32.330322,24031.410000
-0.317323,-0.102285,0.077537,-0.510873,0.777279,-0.390427,32.330322,24031.415000
0.026426,-0.225498,0.339694,-0.515485,0.769935,-0.390337,32.330322,24031.420000
0.270850,-0.175510,0.239915,-0.521131,0.763069,-0.405808,32.330322,24031.425000
0.352141,0.251598,0.115730,-0.516521,0.755164,-0.399771,32.324219,24031.430000
0.131080,0.259839,-0.184504,-0.512501,0.757420,-0.404679,32.324219,24031.435000
-0.250838,0.008038,-0.201691,-0.507382,0.765500,-0.382630,32.324219,24031.440000
-0.312172,-0.081212,-0.024672,-0.507065,0.774759,-0.390138,32.324219,24031.445000
-0.211209,-0.264276,0.129754,-0.515507,0.772068,-0.391592,32.360840,24031.450000
0.342241,0.035672,0.206321,-0.521992,0.762728,-0.405418,32.360840,24031.455000
0.342365,0.119059,-0.068517,-0.517735,0.752609,-0.402888,32.360840,24031.460000
0.271018,0.370308,-0.289554,-0.511488,0.761485,-0.403468,32.360840,24031.465000
-0.225701,0.047327,-0.315139,-0.506958,0.761766,-0.385587,32.360840,24031.470000
-0.285827,-0.179548,-0.032753,-0.510516,0.775676,-0.391148,32.360840,24031.475000
-0.135460,-0.238585,0.341926,-0.513903,0.772529,-0.390415,32.360840,24031.480000
0.187876,-0.061954,0.167835,-0.520529,0.762495,-0.406767,32.360840,24031.485000
0.392806,0.186323,-0.020673,-0.515298,0.754919,-0.399372,32.360840,24031.490000
0.187561,0.214748,-0.259202,-0.511691,0.758240,-0.404410,32.360840,24031.495000
-0.286877,-0.000195,-0.278496,-0.509507,0.767661,-0.384786,32.360840,24031.500000
-0.349811,-0.030707,-0.171688,-0.505618,0.771809,-0.391607,32.366943,24031.505000
-0.207023,-0.279191,0.200021,-0.514250,0.773954,-0.386353,32.366943,24031.510000
0.329498,-0.125241,0.293849,-0.521203,0.759824,-0.408654,32.366943,24031.515000
0.467647,0.157996,-0.007266,-0.516694,0.751750,-0.401724,32.366943,24031.520000
0.223777,0.310801,-0.217535,-0.511223,0.760749,-0.402489,32.336426,24031.525000
-0.131386,0.073873,-0.266306,-0.506071,0.764860,-0.386139,32.324219,24031.530000
-0.493450,-0.196921,-0.016994,-0.509306,0.774744,-0.390394,32.324219,24031.535000
0.001717,-0.262608,0.172529,-0.513916,0.775366,-0.389035,32.324219,24031.540000
0.132856,-0.087044,0.315681,-0.520215,0.758936,-0.410630,32.342529,24031.545000
0.404748,0.197163,0.093574,-0.515412,0.759021,-0.395672,32.342529,24031.550000
0.227648,0.284889,-0.255416,-0.510474,0.758752,-0.407801,32.342529,24031.555000
-0.277069,0.061251,-0.333872,-0.507596,0.765211,-0.383771,32.342529,24031.560000
-0.288698,-0.050361,-0.187840,-0.506856,0.772831,-0.393140,32.360840,24031.565000
-0.232152,-0.378554,0.190755,-0.513673,0.771330,-0.385856,32.360840,24031.570000
0.198458,-0.264297,0.381633,-0.522211,0.758418,-0.407094,32.360840,24031.575000
0.399127,0.093149,-0.020466,-0.515152,0.758407,-0.397860,32.360840,24031.580000
0.162208,0.249019,-0.177931,-0.514489,0.761175,-0.404268,32.373047,24031.585000
-0.186075,-0.045677,-0.267454,-0.507591,0.763574,-0.388690,32.373047,24031.590000
-0.413907,-0.267882,-0.094060,-0.508685,0.773426,-0.390089,32.373047,24031.595000
-0.138138,-0.287229,0.213252,-0.515895,0.773747,-0.391109,32.373047,24031.600000
0.131845,-0.171038,0.248515,-0.521879,0.762282,-0.406677,32.354736,24031.605000
0.378344,0.133488,-0.003421,-0.518122,0.757814,-0.398256,32.354736,24031.610000
0.314583,0.213122,-0.259248,-0.513203,0.756969,-0.409410,32.354736,24031.615000
-0.320969,0.127063,-0.206230,-0.507995,0.760153,-0.382725,32.354736,24031.620000
-0.224385,0.013731,-0.107533,-0.510000,0.776219,-0.392521,32.342529,24031.625000
-0.200790,-0.226838,0.179651,-0.513244,0.772904,-0.389060,32.342529,24031.630000
0.246070,-0.119811,0.169157,-0.520929,0.759624,-0.408205,32.342529,24031.635000
0.322981,0.135389,0.030386,-0.517430,0.758191,-0.398324,32.336426,24031.640000
0.113531,0.209864,-0.158553,-0.514066,0.753718,-0.406632,32.318115,24031.645000
0.028348,0.128369,-0.321182,-0.507770,0.765990,-0.381866,32.318115,24031.650000
-0.303133,-0.276682,0.010749,-0.505456,0.774900,-0.392664,32.318115,24031.655000
-0.081097,-0.220110,0.243731,-0.516313,0.774073,-0.389212,32.336426,24031.660000
0.236944,0.019323,0.277030,-0.521004,0.760808,-0.405235,32.348633,24031.665000
0.411028,0.217875,0.061552,-0.517196,0.756920,-0.399213,32.348633,24031.670000
0.265679,0.384744,-0.304346,-0.512770,0.754092,-0.406109,32.348633,24031.675000
-0.119347,0.167954,-0.324505,-0.506478,0.765178,-0.384353,32.354736,24031.680000
-0.192019,-0.201577,-0.086181,-0.506720,0.773944,-0.394072,32.354736,24031.685000
-0.192782,-0.398983,0.244276,-0.513997,0.775973,-0.387324,32.354736,24031.690000
0.314602,-0.142474,0.199986,-0.522698,0.761461,-0.409909,32.354736,24031.695000
0.423186,0.139565,0.050205,-0.516225,0.756146,-0.400287,32.360840,24031.700000
-0.013302,0.160308,-0.295804,-0.512145,0.755570,-0.405237,32.360840,24031.705000
-0.156471,0.234901,-0.360469,-0.508232,0.764185,-0.387729,32.360840,24031.710000
-0.544761,-0.214308,-0.056095,-0.505898,0.773986,-0.392507,32.360840,24031.715000
-0.075562,-0.254014,0.126961,-0.511129,0.771147,-0.388075,32.360840,24031.720000
0.241663,-0.114181,0.224636,-0.522750,0.762149,-0.406005,32.360840,24031.725000
0.317636,0.179626,-0.013589,-0.515370,0.754960,-0.399821,32.360840,24031.730000
0.330737,0.233550,-0.217953,-0.512083,0.755530,-0.406130,32.360840,24031.735000
-0.144248,-0.002272,-0.199286,-0.506135,0.766125,-0.383615,32.342529,24031.740000
-0.332015,-0.107370,-0.039735,-0.507566,0.771434,-0.393933,32.342529,24031.745000
-0.075425,-0.202516,0.240914,-0.516725,0.775953,-0.386006,32.342529,24031.750000
0.166521,-0.170788,0.252173,-0.519588,0.756842,-0.408868,32.342529,24031.755000
0.452629,0.294498,-0.004822,-0.514773,0.758822,-0.396756,32.342529,24031.760000
0.074359,0.236371,-0.226710,-0.512790,0.755685,-0.402164,32.342529,24031.765000
-0.048427,0.072737,-0.366722,-0.506700,0.764283,-0.388754,32.342529,24031.770000
-0.395354,-0.178124,-0.026475,-0.507712,0.775818,-0.388849,32.336426,24031.775000
-0.233599,-0.244383,0.111669,-0.513088,0.772988,-0.388814,32.330322,24031.780000
0.243812,-0.141082,0.277296,-0.522105,0.761501,-0.405629,32.330322,24031.785000
0.413285,0.063590,0.011995,-0.517445,0.760406,-0.396533,32.330322,24031.790000
0.533876,0.317647,-0.280698,-0.515007,0.752891,-0.409740,32.354736,24031.795000
-0.328258,-0.041805,-0.226776,-0.508092,0.764710,-0.383292,32.360840,24031.800000
-0.171777,-0.180790,-0.097416,-0.506399,0.769921,-0.394434,32.360840,24031.805000
-0.147653,-0.383250,0.157578,-0.514959,0.775716,-0.386247,32.360840,24031.810000
0.066948,-0.105154,0.299603,-0.523682,0.761859,-0.406355,32.342529,24031.815000
0.487633,0.178054,0.013587,-0.518341,0.761965,-0.398911,32.330322,24031.820000
0.057102,0.180555,-0.209519,-0.513370,0.752118,-0.406209,32.330322,24031.825000
0.060495,0.207009,-0.238676,-0.507938,0.765090,-0.384920,32.330322,24031.830000
-0.487850,-0.176175,-0.025653,-0.508023,0.772371,-0.392071,32.348633,24031.835000
-0.135465,-0.298469,0.113914,-0.514069,0.773554,-0.388875,32.348633,24031.840000
0.173631,-0.176892,0.316661,-0.520741,0.761382,-0.404416,32.348633,24031.845000
0.379318,0.150399,0.078426,-0.519246,0.759868,-0.401494,32.348633,24031.850000
0.371959,0.247565,-0.117684,-0.512630,0.750241,-0.409447,32.330322,24031.855000
-0.205982,0.152041,-0.306025,-0.507563,0.767301,-0.380516,32.330322,24031.860000
-0.302947,-0.211437,-0.141319,-0.505800,0.772021,-0.392837,32.330322,24031.865000
-0.118218,-0.308107,0.251727,-0.512913,0.773521,-0.387711,32.330322,24031.870000
0.158877,-0.147959,0.325079,-0.521732,0.761050,-0.405618,32.348633,24031.875000
0.513595,0.222373,-0.006305,-0.517826,0.760448,-0.399427,32.348633,24031.880000
0.081381,0.186459,-0.147585,-0.513136,0.752281,-0.405672,32.348633,24031.885000
0.209707,0.308734,-0.361079,-0.508499,0.766071,-0.385621,32.348633,24031.890000
-0.523292,-0.298375,-0.090662,-0.504564,0.767920,-0.393742,32.360840,24031.895000
-0.036990,-0.125683,0.174523,-0.514593,0.777362,-0.386603,32.360840,24031.900000
0.247616,-0.143266,0.224790,-0.520676,0.759750,-0.410271,32.360840,24031.905000
0.400112,0.162756,0.040900,-0.517139,0.759948,-0.395341,32.366943,24031.910000
0.261530,0.215437,-0.222485,-0.512588,0.750511,-0.403990,32.373047,24031.915000
-0.167300,0.112554,-0.369425,-0.507935,0.768042,-0.385643,32.373047,24031.920000
-0.418593,-0.142123,-0.170280,-0.504848,0.767132,-0.391755,32.373047,24031.925000
-0.159492,-0.185027,0.122092,-0.512484,0.775404,-0.385459,32.360840,24031.930000
0.012732,-0.222589,0.310140,-0.520727,0.759254,-0.406332,32.324219,24031.935000
0.548694,0.155457,0.000369,-0.519696,0.761504,-0.398496,32.324219,24031.940000
0.233237,0.240877,-0.228949,-0.512996,0.751958,-0.406486,32.324219,24031.945000
0.037780,0.186730,-0.259619,-0.508180,0.768287,-0.384106,32.348633,24031.950000
-0.503005,-0.129635,-0.011363,-0.507380,0.770359,-0.390999,32.360840,24031.955000
-0.163721,-0.217509,0.186344,-0.514638,0.776622,-0.386239,32.360840,24031.960000
0.176271,0.141724,-0.253540,-0.515340,0.748530,-0.408206,32.360840,24032.005000
-0.001998,0.195181,-0.286831,-0.507258,0.766488,-0.384615,32.348633,24032.010000
-0.374840,-0.233158,-0.031841,-0.507670,0.768842,-0.392229,32.348633,24032.015000
-0.193915,-0.191340,0.118390,-0.514151,0.775522,-0.387654,32.348633,24032.020000
0.187461,-0.141884,0.334488,-0.521008,0.762780,-0.405641,32.348633,24032.025000
0.399254,0.191406,0.078846,-0.517523,0.760579,-0.402023,32.348633,24032.030000
0.255916,0.282178,-0.231427,-0.512909,0.747809,-0.407176,32.348633,24032.035000
-0.245115,0.142645,-0.242602,-0.507677,0.765744,-0.383934,32.348633,24032.040000
-0.327969,-0.170377,-0.200397,-0.506445,0.772919,-0.393377,32.348633,24032.045000
-0.100469,-0.255074,0.214076,-0.512104,0.774798,-0.387649,32.342529,24032.050000
0.024319,-0.260960,0.433211,-0.521154,0.763065,-0.404709,32.342529,24032.055000
0.505512,0.172756,-0.015223,-0.520375,0.763755,-0.397938,32.342529,24032.060000
0.191224,0.143846,-0.142124,-0.513623,0.745838,-0.409351,32.336426,24032.065000
0.185896,0.436441,-0.352933,-0.505734,0.770149,-0.380919,32.330322,24032.070000
-0.425072,-0.204293,-0.103125,-0.505049,0.769977,-0.394692,32.330322,24032.075000
-0.251620,-0.297319,0.155151,-0.514453,0.774001,-0.386608,32.330322,24032.080000
0.282137,-0.277398,0.269484,-0.520652,0.760487,-0.408034,32.348633,24032.085000
0.378866,0.065701,0.116489,-0.517536,0.761066,-0.399784,32.354736,24032.090000
0.283292,0.301783,-0.052461,-0.514124,0.750788,-0.403132,32.354736,24032.095000
-0.105894,0.174469,-0.409005,-0.505946,0.769130,-0.387306,32.354736,24032.100000
-0.237928,-0.073599,-0.128249,-0.504495,0.770058,-0.393821,32.354736,24032.105000
-0.051502,-0.183561,0.071899,-0.512932,0.777374,-0.386077,32.354736,24032.110000
-0.107287,-0.253204,0.377651,-0.520243,0.761307,-0.406477,32.354736,24032.115000
0.114914,-0.250813,0.379716,-0.521889,0.759282,-0.405420,32.348633,24032.145000
0.224177,0.118872,0.180201,-0.521105,0.765150,-0.400312,32.348633,24032.150000
0.364641,0.296904,-0.071127,-0.514192,0.749565,-0.406960,32.348633,24032.155000
0.050922,0.280678,-0.350051,-0.508002,0.767349,-0.386259,32.348633,24032.160000
-0.528582,-0.140966,-0.140579,-0.507186,0.765894,-0.394703,32.342529,24032.165000
-0.159422,-0.111464,-0.015376,-0.512758,0.776556,-0.386320,32.342529,24032.170000
-0.065833,-0.331411,0.358165,-0.520713,0.761505,-0.403928,32.342529,24032.175000
0.507174,0.181195,0.034498,-0.520982,0.762891,-0.399702,32.342529,24032.180000
0.225620,0.303830,-0.045017,-0.515068,0.750139,-0.408160,32.336426,24032.185000
0.041255,0.315168,-0.309347,-0.508142,0.765371,-0.383215,32.336426,24032.190000
-0.319439,-0.094550,-0.209028,-0.507325,0.767406,-0.390882,32.336426,24032.195000
-0.301862,-0.245382,0.183255,-0.512986,0.777990,-0.385713,32.348633,24032.200000
0.159645,-0.243609,0.301786,-0.519983,0.760106,-0.403093,32.379150,24032.205000
0.496402,0.183907,0.107348,-0.520714,0.767443,-0.398262,32.379150,24032.210000
0.206481,0.141070,-0.071617,-0.514530,0.748656,-0.407818,32.379150,24032.215000
0.180062,0.276994,-0.446494,-0.507598,0.768373,-0.384539,32.354736,24032.220000
-0.417874,-0.154034,-0.181930,-0.505850,0.767584,-0.392880,32.342529,24032.225000
-0.102226,-0.201445,0.029825,-0.513931,0.774580,-0.388058,32.342529,24032.230000
-0.203291,-0.312200,0.308275,-0.521277,0.764865,-0.401659,32.342529,24032.235000
0.508476,0.195628,0.090098,-0.519637,0.763599,-0.401457,32.366943,24032.240000
0.298319,0.133097,-0.046167,-0.514174,0.744922,-0.408058,32.373047,24032.245000
0.039382,0.163339,-0.209906,-0.508941,0.769918,-0.383305,32.373047,24032.250000
-0.322258,-0.190383,-0.206065,-0.505887,0.764710,-0.395605,32.373047,24032.255000
-0.343361,-0.303739,0.120943,-0.513213,0.777000,-0.384418,32.348633,24032.260000
-0.015775,-0.199141,0.277334,-0.520215,0.761468,-0.404200,32.348633,24032.265000
0.357611,0.051299,0.042926,-0.521721,0.764488,-0.399961,32.348633,24032.270000
0.324609,0.162320,-0.054366,-0.514892,0.747505,-0.406124,32.348633,24032.275000
0.199084,0.296932,-0.387620,-0.506601,0.767400,-0.385090,32.330322,24032.280000
-0.513523,-0.301313,-0.122588,-0.504925,0.766937,-0.393878,32.330322,24032.285000
-0.068502,-0.213182,0.077375,-0.514047,0.777328,-0.385659,32.330322,24032.290000
0.025564,-0.397150,0.295943,-0.519616,0.761104,-0.403619,32.330322,24032.295000
0.440943,0.084245,0.050616,-0.520550,0.763023,-0.402538,32.348633,24032.300000
0.210137,0.175896,-0.097870,-0.514571,0.749804,-0.404772,32.348633,24032.305000
0.071478,0.248912,-0.358337,-0.507918,0.770596,-0.387271,32.348633,24032.310000
-0.494732,-0.017332,-0.265647,-0.506576,0.765524,-0.392695,32.348633,24032.315000
-0.164755,-0.167273,0.092746,-0.512858,0.775892,-0.385261,32.366943,24032.320000
0.152667,-0.095307,0.321998,-0.520673,0.762319,-0.402214,32.366943,24032.325000
0.509474,0.088002,0.072656,-0.519684,0.760145,-0.400159,32.366943,24032.330000
0.204895,0.201661,-0.010303,-0.513139,0.750719,-0.406811,32.360840,24032.335000
0.166255,0.235226,-0.335695,-0.508977,0.766652,-0.389820,32.348633,24032.340000
-0.520096,-0.137914,-0.137485,-0.505562,0.764093,-0.391940,32.348633,24032.345000
0.002161,-0.145429,0.113999,-0.513694,0.777741,-0.386828,32.348633,24032.350000
-0.219886,-0.403266,0.416169,-0.520277,0.761706,-0.401555,32.360840,24032.355000
0.451986,0.096091,0.062586,-0.521989,0.765269,-0.402689,32.360840,24032.360000
0.230903,0.214445,-0.138348,-0.515592,0.751229,-0.403328,32.360840,24032.365000
-0.022829,0.227883,-0.398403,-0.506527,0.764278,-0.387283,32.360840,24032.370000
-0.295060,-0.094444,-0.149966,-0.505902,0.768319,-0.392553,32.354736,24032.375000
-0.266825,-0.139759,0.137186,-0.511801,0.774508,-0.386460,32.354736,24032.380000
0.133993,-0.259595,0.426935,-0.519513,0.761177,-0.400888,32.354736,24032.385000
0.394370,0.249253,0.148885,-0.521132,0.767365,-0.399740,32.354736,24032.390000
0.049807,0.016930,-0.115974,-0.513213,0.744770,-0.409055,32.354736,24032.395000
0.300963,0.411657,-0.341530,-0.508534,0.769604,-0.386797,32.354736,24032.400000
-0.511619,-0.140728,-0.131400,-0.506564,0.762318,-0.392249,32.354736,24032.405000
-0.261229,-0.141837,0.020395,-0.512272,0.777342,-0.388096,32.354736,24032.410000
-0.254607,-0.323998,0.275009,-0.517845,0.764097,-0.397795,32.360840,24032.415000
0.427844,0.078021,0.111745,-0.519717,0.763072,-0.404917,32.360840,24032.420000
0.299469,0.174131,-0.098791,-0.514854,0.750539,-0.405020,32.360840,24032.425000
-0.009319,0.283238,-0.371827,-0.508327,0.765255,-0.389195,32.360840,24032.430000
-0.199096,-0.037540,-0.200468,-0.504666,0.767501,-0.390937,32.366943,24032.435000
-0.290548,-0.195405,0.171772,-0.513268,0.776259,-0.385271,32.366943,24032.440000
0.031952,-0.262883,0.342805,-0.521339,0.763259,-0.401943,32.366943,24032.445000
0.416814,0.078134,0.088118,-0.521280,0.767157,-0.400271,32.366943,24032.450000
0.292425,0.170524,-0.034650,-0.514073,0.743331,-0.410381,32.342529,24032.455000
0.289045,0.483449,-0.213282,-0.508852,0.771704,-0.389611,32.342529,24032.460000
-0.480756,-0.181631,-0.078083,-0.505447,0.762539,-0.394788,32.342529,24032.465000
-0.066653,-0.087745,0.083167,-0.511615,0.776154,-0.386172,32.342529,24032.470000
-0.124108,-0.413039,0.275047,-0.518353,0.764584,-0.395449,32.348633,24032.475000
0.393326,0.097093,0.233710,-0.521550,0.762861,-0.406954,32.348633,24032.480000
0.272478,0.152932,-0.043857,-0.514353,0.750293,-0.401919,32.348633,24032.485000
0.184904,0.308839,-0.411326,-0.507513,0.767728,-0.389866,32.354736,24032.490000
-0.254462,-0.032578,-0.175406,-0.505513,0.761333,-0.389663,32.360840,24032.495000
-0.343797,-0.241567,-0.004798,-0.513575,0.779136,-0.386985,32.360840,24032.500000
0.103899,-0.276844,0.356108,-0.518882,0.760364,-0.403192,32.360840,24032.505000
0.472440,0.210158,0.024953,-0.520830,0.763505,-0.399330,32.354736,24032.510000
0.138722,0.099506,-0.114031,-0.513465,0.750308,-0.406778,32.354736,24032.515000
0.212253,0.378793,-0.366908,-0.509890,0.767550,-0.391223,32.354736,24032.520000
-0.563729,-0.296041,-0.085708,-0.505049,0.759867,-0.393518,32.354736,24032.525000
-0.203542,-0.106401,0.021641,-0.514088,0.777574,-0.385700,32.336426,24032.530000
-0.152795,-0.398864,0.268553,-0.519449,0.762737,-0.398854,32.336426,24032.535000
0.490133,0.037980,0.060525,-0.519812,0.764715,-0.403172,32.336426,24032.540000
0.214099,0.105247,0.001646,-0.514407,0.750588,-0.405094,32.336426,24032.545000
0.164892,0.340708,-0.426461,-0.509978,0.768704,-0.393096,32.348633,24032.550000
-0.279446,-0.000657,-0.219869,-0.506081,0.762237,-0.390165,32.348633,24032.555000
-0.326089,-0.274362,0.115474,-0.512436,0.777623,-0.384643,32.348633,24032.560000
-0.149127,-0.361313,0.344609,-0.519649,0.764785,-0.397798,32.348633,24032.565000
0.364011,0.138227,0.121942,-0.523479,0.764322,-0.405250,32.342529,24032.570000
0.170692,0.192366,-0.016931,-0.512650,0.750028,-0.406640,32.342529,24032.575000
0.260287,0.270884,-0.289753,-0.507217,0.766620,-0.388236,32.342529,24032.580000
-0.537354,-0.167365,-0.129083,-0.505460,0.764216,-0.391126,32.342529,24032.585000
-0.249877,-0.126521,-0.093428,-0.511776,0.778039,-0.385076,32.342529,24032.590000
-0.119635,-0.416348,0.333608,-0.519039,0.761872,-0.396851,32.342529,24032.595000
0.445748,-0.000703,0.115107,-0.522293,0.765971,-0.403960,32.342529,24032.600000
0.257446,0.199382,-0.032498,-0.513849,0.746814,-0.406872,32.354736,24032.605000
0.053687,0.158534,-0.329404,-0.509389,0.767098,-0.391453,32.379150,24032.610000
-0.326914,0.048522,-0.191756,-0.506121,0.765227,-0.389101,32.379150,24032.615000
-0.335574,-0.245080,0.129848,-0.512747,0.775441,-0.386316,32.379150,24032.620000
-0.023689,-0.318551,0.271430,-0.517380,0.767588,-0.395951,32.360840,24032.625000
0.454692,-0.019244,0.246875,-0.521733,0.762658,-0.406232,32.312012,24032.630000
0.068402,0.205871,-0.074769,-0.513839,0.749520,-0.401140,32.312012,24032.635000
0.157732,0.328923,-0.470464,-0.507716,0.766997,-0.391668,32.312012,24032.640000
-0.444003,-0.195075,-0.170787,-0.506012,0.762243,-0.393172,32.354736,24032.645000
-0.117378,-0.143007,0.029443,-0.512658,0.777293,-0.387167,32.373047,24032.650000
-0.171772,-0.396103,0.320746,-0.517487,0.766854,-0.399857,32.373047,24032.655000
0.471887,0.019693,0.212154,-0.521106,0.764207,-0.403400,32.373047,24032.660000
0.301083,0.138259,-0.019798,-0.512940,0.750222,-0.401321,32.324219,24032.665000
0.031935,0.190010,-0.370860,-0.509084,0.767900,-0.396334,32.324219,24032.670000
-0.385775,-0.031215,-0.222240,-0.506835,0.763544,-0.388110,32.324219,24032.675000
-0.159674,-0.205168,0.025602,-0.513162,0.775694,-0.386415,32.324219,24032.680000
-0.041371,-0.319061,0.294383,-0.518550,0.765693,-0.396145,32.342529,24032.685000
0.451421,0.066479,0.103485,-0.521339,0.764418,-0.404142,32.342529,24032.690000
0.140711,0.135447,0.169541,-0.514247,0.748328,-0.404237,32.342529,24032.695000
0.196119,0.364213,-0.408234,-0.509206,0.763585,-0.396826,32.342529,24032.700000
-0.413034,-0.069446,-0.170178,-0.506011,0.761581,-0.391220,32.354736,24032.705000
-0.225516,-0.298754,0.012538,-0.512453,0.776017,-0.383423,32.354736,24032.710000
0.000890,-0.274947,0.321641,-0.518615,0.767213,-0.397201,32.354736,24032.715000
0.344489,-0.022175,0.127480,-0.521408,0.763344,-0.402597,32.354736,24032.720000
0.325018,0.199565,0.042090,-0.514822,0.751688,-0.403230,32.348633,24032.725000
0.174997,0.277028,-0.472946,-0.510874,0.765587,-0.397675,32.348633,24032.730000
-0.121374,0.021337,-0.198788,-0.506168,0.759845,-0.385695,32.348633,24032.735000
-0.121628,-0.157567,-0.020331,-0.512081,0.779066,-0.386261,32.348633,24032.740000
-0.185124,-0.358190,0.273663,-0.518632,0.763146,-0.397082,32.360840,24032.745000
0.566680,0.091336,0.094386,-0.521825,0.765315,-0.404476,32.360840,24032.750000
0.199439,0.058648,0.013079,-0.515138,0.751068,-0.403480,32.360840,24032.755000
0.199005,0.320556,-0.399369,-0.510111,0.766572,-0.395582,32.348633,24032.760000
-0.472763,0.014414,-0.215459,-0.505870,0.761910,-0.388740,32.324219,24032.765000
-0.290954,-0.159512,-0.047545,-0.510727,0.775262,-0.387376,32.324219,24032.770000
-0.054853,-0.388431,0.153804,-0.517456,0.769974,-0.395264,32.324219,24032.775000
0.391061,0.018296,0.230782,-0.521944,0.766182,-0.405010,32.336426,24032.780000
0.526497,0.160713,0.078798,-0.514706,0.744300,-0.404455,32.342529,24032.785000
